Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),date,tavg,tmin,tmax,wdir,wspd
2018-08-22,2706.7896491156653,11.187928378581965,2946.175584260822,58.958209501372394,2018-08-22,4.4,2.0,11.1,77.0,22.6
2018-08-23,3175.120412190752,12.254834022786834,3415.29619867158,66.02442900339757,2018-08-23,3.9,2.0,7.0,270.0,33.2
2018-08-24,1548.610203107196,8.372968564430856,1830.399624574349,60.49110725190899,2018-08-24,2.7,-0.6,7.0,308.0,29.8
2018-08-25,447.3221204015939,4.99636245808667,533.3316746361846,81.98478799396081,2018-08-25,4.7,1.9,8.0,288.0,27.7
2018-08-26,111.02672791636225,3.2142894818550958,142.6833273370064,62.10710934963484,2018-08-26,1.7,-3.3,8.0,168.0,11.5
2018-08-27,464.2467603948374,5.418141806291204,557.503929942741,52.63225057389996,2018-08-27,2.6,-0.3,6.2,302.0,22.0
2018-08-28,1952.1739535596612,9.371960371732689,2217.9942429010835,50.75391423702236,2018-08-28,1.4,-0.2,6.3,295.0,31.7
2018-08-29,1502.285997708636,8.30793194969494,1769.7832948045577,34.505149914158665,2018-08-29,1.8,-0.6,4.0,261.0,37.9
2018-08-30,1190.8373187846591,7.500581189990031,1379.3912054988862,36.341285358700446,2018-08-30,2.3,-2.0,10.0,257.0,21.2
2018-08-31,2546.0998975965686,10.884942442178698,2824.999527624606,58.0171158181296,2018-08-31,0.4,-5.9,10.0,297.0,16.2
2018-09-01,2642.8653407626653,11.30776907006896,2868.072804640377,65.486388431655,2018-09-01,3.1,-5.9,7.2,342.0,18.5
2018-09-02,2688.1101163228323,11.117646439207888,2926.527628526587,61.220539013544666,2018-09-02,3.9,0.2,8.0,296.0,39.4
2018-09-03,1618.8126982961428,8.261739449368566,1798.6971521380171,62.09266926182636,2018-09-03,4.2,2.0,8.3,326.0,39.0
2018-09-04,109.16730273928891,3.533818281773059,158.89726534555098,66.17135072416721,2018-09-04,2.9,-0.5,6.8,266.0,40.8
2018-09-05,487.0105828940857,4.884982072644758,584.6393211611517,42.16674231882718,2018-09-05,4.3,-0.4,9.0,318.0,21.9
2018-09-06,246.23108308871696,4.335240619165909,343.99447178218867,249.7407191866758,2018-09-06,3.8,1.0,8.8,31.0,12.2
2018-09-07,300.593254892155,4.455934833321302,352.8850026381209,264.16357919904874,2018-09-07,3.9,-0.6,9.0,286.0,16.7
2018-09-08,442.35171143793326,4.935628492799065,549.5916616386106,143.01870704359453,2018-09-08,2.8,-2.8,9.6,314.0,26.7
2018-09-09,644.0563133462429,6.110813520020903,764.2033059239884,54.69351456562673,2018-09-09,4.9,0.0,11.0,333.0,19.6
2018-09-10,426.8996595755964,5.319502508474716,512.4598182412104,77.16427812316549,2018-09-10,3.6,0.7,10.8,26.0,13.7
2018-09-11,244.36761675292553,3.9812283159957946,296.941394099885,149.08934727725034,2018-09-11,4.7,-0.8,10.3,300.0,27.1
2018-09-12,914.720276719249,5.996218720244025,1013.1884725544098,45.44398093223566,2018-09-12,5.4,1.5,10.7,307.0,37.8
2018-09-13,1792.978073808695,8.668881234589135,1893.065049619896,92.75180183090518,2018-09-13,8.2,3.2,12.0,300.0,38.9
2018-09-14,886.5421352312532,6.350392269071674,991.4873807205024,232.80033372686194,2018-09-14,5.4,2.0,12.6,324.0,24.0
2018-09-15,91.04135377684379,3.1481602390607146,114.68903616393176,220.82131401697765,2018-09-15,4.3,1.0,8.1,276.0,41.2
2018-09-16,1004.3238061418122,6.289900543789055,1111.0852899746328,123.87851564089439,2018-09-16,2.8,-2.0,6.0,133.0,14.6
2018-09-17,2836.8350143432594,11.096484455797373,3004.061382673389,51.46676120493143,2018-09-17,3.8,-1.0,7.0,159.0,20.2
2018-09-18,2696.9776208665608,10.679965102010271,2858.362845545982,50.33107679420042,2018-09-18,1.2,-2.7,6.0,289.0,15.4
2018-09-19,2908.224897596569,10.993915680381944,3182.143269925924,59.631840811835346,2018-09-19,1.1,-4.1,8.0,290.0,11.9
2018-09-20,2288.6357036166696,9.865736130211065,2541.2125219833524,54.234606809086216,2018-09-20,3.2,0.5,5.0,128.0,12.2
2018-09-21,1128.295406712424,7.011520972578884,1255.5621443956263,66.21137536896592,2018-09-21,1.1,-2.6,6.0,188.0,13.1
2018-09-22,152.70388525579511,4.197768626113728,218.18883198760923,72.55431330204,2018-09-22,-0.3,-5.3,5.5,228.0,10.1
2018-09-23,464.6841206345699,5.501882157391966,581.9503761102583,55.94848503006825,2018-09-23,1.4,-4.0,6.0,212.0,12.5
2018-09-24,1129.070308218223,7.067443312870121,1316.028944371457,187.40568789141219,2018-09-24,1.8,-5.0,10.0,238.0,13.2
2018-09-25,3170.497720506454,11.822273764345335,3266.250210869414,35.77377674314706,2018-09-25,1.4,-5.3,9.6,254.0,12.1
2018-09-26,3586.202850341794,14.551750679810795,3593.325328035401,45.38758785194816,2018-09-26,1.0,-7.0,8.6,300.0,13.6
2018-09-27,3029.41048092312,11.823466999663205,3123.4557791897905,50.88204356034592,2018-09-27,2.0,-4.0,10.2,331.0,22.5
2018-09-28,2101.7376092993454,9.030376025872611,2283.4772325908425,82.36043592940916,2018-09-28,4.6,0.3,8.2,333.0,12.1
2018-09-29,,,,,2018-09-29,3.6,1.8,8.5,194.0,15.4
2018-09-30,,,,,2018-09-30,0.8,-5.0,4.2,217.0,17.0
2018-10-01,,,,,2018-10-01,1.8,-3.0,9.0,275.0,22.2
2018-10-02,0.0,2.1993082870136553,6.207335139626591,260.14204545454515,2018-10-02,3.6,-0.5,9.5,253.0,27.2
2018-10-03,223.58290472186954,4.116369874262415,285.9012106209628,256.76775622758663,2018-10-03,4.2,-2.0,11.0,243.0,25.5
2018-10-04,1064.799348087359,6.718809487091159,1202.7047175250327,89.70008937517792,2018-10-04,2.3,-5.3,11.0,275.0,17.0
2018-10-05,3349.6770968966985,12.182169901000082,3403.2363663116794,61.43749027782011,2018-10-05,7.3,-0.8,12.6,279.0,27.4
2018-10-06,1756.3961618095611,8.389405637979488,1860.4945863113708,73.03405282232487,2018-10-06,6.2,3.9,12.6,321.0,20.9
2018-10-07,218.76173940632052,4.065636702709723,237.69109352271698,87.01083784633188,2018-10-07,6.6,3.0,10.0,286.0,33.3
2018-10-08,575.0105243458715,5.612194312529424,696.8194262660337,57.01980712678692,2018-10-08,4.2,-1.0,11.0,344.0,19.0
2018-10-09,2959.8545362684436,11.22391304373737,3147.9546243519944,49.35466286871164,2018-10-09,4.7,-0.5,9.1,200.0,17.9
2018-10-11,991.6445715089129,6.36823910681737,1101.9977729587317,56.65145486593239,2018-10-11,6.7,3.0,13.6,290.0,28.9
2018-10-12,2403.453175438772,9.84935140609739,2601.7969331461827,54.09218668937678,2018-10-12,7.8,3.0,11.7,292.0,38.0
2018-10-13,1975.3362346225285,8.830847707059634,2063.752652550665,39.767405377493915,2018-10-13,5.9,1.6,11.0,272.0,44.7
2018-10-14,1196.2861622704381,7.306262153718198,1259.9382256924428,44.679316328631465,2018-10-14,5.1,-1.0,12.0,286.0,25.0
2018-10-15,1057.083826833299,7.069845068785874,1152.7077845534493,55.814845853381634,2018-10-15,3.6,1.0,12.0,5.0,33.2
2018-10-16,1334.4473434592683,7.613746320207903,1508.8120391853463,52.46598431799143,2018-10-16,4.4,1.0,9.0,223.0,25.9
2018-10-17,1168.5948732418713,7.33872438139385,1293.8879778180674,60.519747098286885,2018-10-17,4.2,0.8,9.0,158.0,25.8
2018-10-18,298.86570028210434,4.551795275674921,343.09767139690325,91.14440062310946,2018-10-18,5.0,-3.0,15.0,268.0,14.9
2018-10-19,12.53804849336541,1.9749626918799303,18.528717000130328,117.78262084060225,2018-10-19,3.3,-4.0,14.9,0.0,10.6
2018-10-20,313.8437941815285,4.229464565300274,346.9231662076351,51.60083771248651,2018-10-20,4.8,-2.4,12.1,357.0,17.7
2018-10-21,706.9915892018203,6.377970842851528,810.030048399853,31.23489478064903,2018-10-21,5.2,0.9,12.6,92.0,18.3
2018-10-22,1530.330498165552,8.317413048611739,1751.3487872468218,59.14812366167699,2018-10-22,5.4,-2.2,14.0,277.0,15.5
2018-10-23,1207.720276753106,6.999530392388485,1407.2134895383047,111.73230078485261,2018-10-23,5.9,0.0,11.0,45.0,17.5
2018-10-24,1910.7331456608217,9.222414667407653,2069.611501356604,246.74882019890634,2018-10-24,6.0,3.6,10.8,78.0,16.8
2018-10-25,2024.1888502492523,8.991821052299585,2100.5817659627915,259.6436619765458,2018-10-25,5.1,-1.0,10.3,41.0,13.4
2018-10-26,2019.9627202351865,9.078981654511539,2193.3677209195075,205.72695668538364,2018-10-26,5.9,3.6,8.6,30.0,14.9
2018-10-27,2588.5432573954236,12.146785090366969,2737.7502451049154,193.816664271884,2018-10-27,9.0,5.5,13.3,300.0,26.8
2018-10-28,2153.8459275563537,10.20556636651355,2285.462677484022,201.43861749437076,2018-10-28,9.3,5.0,16.2,313.0,27.0
2018-10-29,610.5979996836834,5.793611295521254,765.813172788907,191.7451816134978,2018-10-29,8.3,2.0,16.6,295.0,29.6
2018-10-30,1523.5471133801236,8.23482997475129,1822.7460137992896,201.53845879339354,2018-10-30,7.3,2.8,13.4,268.0,35.1
2018-10-31,360.7617208140708,3.7431407983486413,454.8028496974003,194.27156354830782,2018-10-31,7.7,1.4,15.0,303.0,30.1
2018-11-01,1052.7203641401384,7.1031943178839025,1321.899412274517,70.87952346271932,2018-11-01,6.2,-0.6,15.5,325.0,14.7
2018-11-03,2714.9430720011364,10.793648219770823,2940.069477329125,60.58771639400053,2018-11-03,7.6,4.9,13.6,18.0,33.5
2018-11-04,1448.3900899887067,7.984599037302851,1605.4802444971488,79.2416666083865,2018-11-04,9.9,6.1,15.0,331.0,25.3
2018-11-05,2873.7996292114235,11.001594106356263,3092.2262002380803,62.90604435073,2018-11-05,7.0,2.6,15.6,262.0,37.8
2018-11-06,2683.80467393663,10.5873004297415,3017.7506994606765,61.274644480811176,2018-11-06,6.8,1.6,12.0,274.0,49.0
2018-11-07,1487.1338134341747,8.135541326469834,1667.633032342911,62.754532946480595,2018-11-07,6.6,3.0,12.2,316.0,30.9
2018-11-08,1105.2472989824062,7.381592025359467,1257.0125655413385,66.61109595828582,2018-11-08,7.4,2.0,11.5,256.0,39.3
2018-11-09,797.1914372709048,6.512810370988311,885.9116463729046,59.649652322133335,2018-11-09,7.3,2.0,14.0,248.0,22.5
2018-11-11,,,,,2018-11-11,10.2,3.0,17.0,270.0,23.3
2018-11-12,,,,,2018-11-12,12.4,8.4,17.2,284.0,37.6
2018-11-13,,,,,2018-11-13,11.0,4.0,18.0,302.0,34.5
2018-11-14,514.3180953131773,7.1718001166979395,1178.9596013796804,38.79649435149294,2018-11-14,11.8,7.5,18.7,287.0,33.7
2018-11-15,888.8688921586909,5.5136354029592445,902.6058189385072,102.34099945653625,2018-11-15,7.2,1.5,17.5,270.0,41.1
2018-11-16,2281.1601687537277,9.346846593750826,2299.3859792812254,70.22316070009636,2018-11-16,7.3,3.0,13.9,264.0,43.5
2018-11-17,1533.5592956542941,7.871060041917685,1559.9411469906636,73.7018547323014,2018-11-17,7.7,0.3,15.0,282.0,28.2
2018-11-18,1402.3597322305022,7.92789043817254,1430.1755906490655,120.62797127829634,2018-11-18,9.9,6.0,15.0,286.0,47.8
2018-11-19,2545.7355613708473,12.617582745022217,2627.3064121840507,201.50614897410026,2018-11-19,9.0,6.0,15.0,293.0,45.7
2018-11-20,1500.0169799592745,8.107938889000133,1737.7606651587994,204.5942181481251,2018-11-20,7.3,3.9,14.6,280.0,34.9
2018-11-22,1712.2866694318736,7.3595060716486405,1763.195820270981,95.18502112229649,2018-11-22,5.7,-2.0,14.0,304.0,28.5
2018-11-23,1956.2252580854604,8.722701152165717,1994.9963267996454,43.836939440833156,2018-11-23,11.6,7.5,16.2,300.0,45.6
2018-11-24,894.6338853571137,5.802364723136019,944.3603648446891,102.66931189431068,2018-11-24,10.9,5.8,16.4,294.0,43.6
2018-11-25,1288.5178139143509,6.263844379120382,1337.440658528052,207.49656571282236,2018-11-25,10.9,5.0,16.7,278.0,41.5
2018-11-26,3601.720531887476,18.008666992187454,3600.0,193.80322986178874,2018-11-26,11.1,3.8,16.0,277.0,40.6
2018-11-27,3467.4726664225236,15.366260538498514,3494.342871554348,192.79875310262003,2018-11-27,11.3,5.5,18.0,263.0,36.0
2018-11-28,3029.62094542715,12.083565291431178,3059.6632979124133,118.29854016461279,2018-11-28,9.7,1.6,17.6,324.0,22.1
2018-11-29,3581.2621019151447,15.167111191484615,3593.194288834276,32.80901324748988,2018-11-29,10.3,7.0,15.2,303.0,18.6
2018-11-30,2042.4518340428654,11.883966121408639,2712.2584744525466,32.44917890760629,2018-11-30,9.1,2.3,15.6,243.0,29.9
2018-12-03,229.68772117790922,3.626130457967515,257.88638196196433,123.26215261883164,2018-12-03,8.7,7.0,20.5,38.0,28.1
2018-12-04,901.6881373050421,6.793144716833624,1027.5222462052075,80.60884436725685,2018-12-04,7.9,3.3,13.2,295.0,25.4
2018-12-05,1543.9145465426964,11.45745247602459,2902.987524926388,32.0688903662893,2018-12-05,9.2,2.4,15.0,263.0,22.7
2018-12-06,3120.0492808024064,14.059284084373008,3416.0536286741376,20.237689766618892,2018-12-06,12.2,7.0,21.0,281.0,41.2
2018-12-07,1036.082331749713,5.856930048515389,982.5176062803491,76.91189221541072,2018-12-07,13.3,6.5,21.2,259.0,39.0
2018-12-08,1739.9555233808012,8.308105982840036,1769.3684452517698,192.35503927866569,2018-12-08,11.8,4.5,18.6,277.0,34.5
2018-12-09,3546.339135064017,13.955405169063091,3569.1603913360236,198.0558265050248,2018-12-09,11.6,7.0,18.0,278.0,39.4
2018-12-10,2046.0069448881654,8.878665488627197,2132.737342904821,185.401214877764,2018-12-10,11.1,9.0,17.6,330.0,22.2
2018-12-11,826.4268009873715,5.458442689643958,867.3650316517364,202.19944947295687,2018-12-11,10.3,5.6,14.6,264.0,27.9
2018-12-12,297.10232064805683,5.91776184075408,673.9747706445748,201.3523685894903,2018-12-12,12.9,7.6,18.0,313.0,32.9
2018-12-13,1984.703002929685,9.231468937463212,2117.2394989857517,186.6458394262521,2018-12-13,12.6,9.0,18.3,319.0,22.7
2018-12-14,1532.826214048595,8.24660852882596,1713.9559156214298,197.68624623616492,2018-12-14,8.6,0.5,17.7,302.0,32.9
2018-12-15,2418.399922688799,10.988332473569423,2506.399739990157,182.68544875250876,2018-12-15,14.4,9.0,21.9,296.0,44.3
2018-12-16,623.8222516717173,5.269568493382789,718.5324516454315,134.69303707943988,2018-12-16,8.2,2.4,22.3,250.0,34.3
2018-12-17,8.177609013087702,1.978894040878135,14.778259422978618,150.72177166725243,2018-12-17,10.2,6.0,14.0,255.0,52.5
2018-12-18,1713.3906666773044,8.2527770495249,1708.2248135208804,47.01607151826217,2018-12-18,11.4,6.5,19.0,282.0,34.1
